,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,predict,no,yes
8864,49,services,single,secondary,no,1884,yes,no,cellular,8,may,43,1,no,no,0.9995604133529296,0.0004395866470703933
8865,29,technician,married,secondary,no,1599,yes,no,cellular,8,may,36,1,no,no,0.9996862867642116,0.00031371323578840044
8866,58,management,married,tertiary,no,541,yes,no,cellular,8,may,98,1,no,no,0.998906536458823,0.0010934635411769
8867,32,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,80,2,no,no,0.9992168543565292,0.0007831456434709717
8868,28,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,191,3,no,no,0.9868518507924252,0.0131481492075746
8869,40,housemaid,single,primary,no,109,yes,no,cellular,8,may,308,1,no,no,0.9750281126007664,0.0249718873992335
8870,43,self-employed,married,secondary,no,0,yes,no,cellular,8,may,131,1,no,no,0.9990744787159224,0.0009255212840774976
8871,41,blue-collar,married,primary,no,0,yes,no,cellular,8,may,171,1,no,no,0.998220344638034,0.0017796553619659
8872,37,blue-collar,divorced,secondary,no,638,yes,no,cellular,8,may,326,1,no,no,0.9593354701776862,0.0406645298223138
8873,52,services,married,secondary,no,774,yes,no,cellular,8,may,159,1,no,no,0.994726433538076,0.005273566461924
8874,37,management,single,tertiary,no,331,yes,no,cellular,8,may,94,3,no,no,0.998711711685983,0.0012882883140169
8875,41,technician,divorced,secondary,no,106,yes,yes,cellular,8,may,197,2,no,no,0.9972564000585314,0.0027435999414685
8876,41,services,married,secondary,no,1717,yes,no,cellular,8,may,520,2,no,yes,0.7350545896568321,0.2649454103431678
8877,52,blue-collar,married,secondary,no,26,yes,no,cellular,8,may,191,2,no,no,0.9916805721296316,0.0083194278703684
8878,50,blue-collar,married,secondary,no,-26,yes,no,cellular,8,may,301,2,no,no,0.9728539112063674,0.0271460887936325
8879,34,technician,single,secondary,no,268,yes,no,cellular,8,may,248,1,no,no,0.970906806079998,0.0290931939200019
8880,53,blue-collar,married,secondary,yes,20,yes,no,cellular,8,may,273,1,no,no,0.9775093285766566,0.0224906714233433
8881,32,blue-collar,married,primary,no,0,yes,yes,cellular,8,may,82,2,no,no,0.999865103242942,0.00013489675705788206
8882,50,management,single,tertiary,no,709,yes,no,cellular,8,may,207,1,no,no,0.994524870520745,0.005475129479255
8883,34,management,single,tertiary,no,90,yes,no,cellular,8,may,67,3,no,no,0.999245077337146,0.0007549226628540926
8884,40,admin,single,primary,no,1970,no,no,cellular,8,may,579,1,no,yes,0.5152182164527459,0.4847817835472541
8885,36,management,single,tertiary,no,1531,yes,no,cellular,8,may,81,3,no,no,0.9986519318684934,0.0013480681315065
8886,40,management,single,tertiary,no,-222,yes,no,cellular,8,may,291,1,no,no,0.9669688933893226,0.0330311066106774
8887,40,services,married,unknown,no,-516,yes,no,cellular,8,may,272,1,no,no,0.9832138896237296,0.0167861103762703
8888,26,admin,single,secondary,no,0,yes,no,cellular,8,may,339,1,no,no,0.9348693205800424,0.0651306794199575
8889,46,admin,divorced,secondary,no,-637,yes,no,cellular,8,may,218,1,no,no,0.989946044047592,0.0100539559524079
8890,37,services,married,secondary,no,3429,yes,yes,cellular,8,may,151,4,no,no,0.9993074772234491,0.0006925227765507509
8891,35,services,married,secondary,yes,-182,yes,no,cellular,8,may,270,2,no,no,0.98250719641766,0.01749280358234
8892,59,admin,married,secondary,no,-198,yes,yes,cellular,8,may,206,1,no,no,0.9880581742312085,0.0119418257687915
8893,48,admin,married,unknown,no,0,yes,no,cellular,8,may,85,1,no,no,0.9996688857447498,0.0003311142552502151
8894,46,management,married,tertiary,no,740,yes,no,cellular,8,may,462,1,no,no,0.806303202248728,0.1936967977512719
8895,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,254,2,no,no,0.9706034629709648,0.0293965370290351
8896,46,blue-collar,married,secondary,no,-70,yes,no,cellular,8,may,219,2,no,no,0.9910779528156832,0.0089220471843166
8897,41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,no,no,0.9705018474641298,0.0294981525358702
8898,39,technician,divorced,tertiary,no,665,yes,no,cellular,8,may,133,8,no,no,0.999100529197858,0.0008994708021419723
8899,38,management,divorced,unknown,no,488,yes,no,cellular,8,may,238,6,no,no,0.9902066039107584,0.0097933960892414
8900,39,admin,married,secondary,no,170,yes,no,cellular,8,may,408,2,no,no,0.8761418079914767,0.1238581920085233
8901,36,technician,single,tertiary,no,251,yes,no,cellular,8,may,91,4,no,no,0.9980070120279668,0.0019929879720332
8902,58,retired,divorced,secondary,no,-808,yes,no,cellular,8,may,75,4,no,no,0.9989472775253778,0.0010527224746222
8903,41,admin,married,secondary,no,549,yes,no,cellular,8,may,326,4,no,no,0.944612321845412,0.0553876781545881
8904,59,management,married,primary,no,0,yes,no,cellular,8,may,130,1,no,no,0.999530404938704,0.00046959506129605927
8905,39,management,divorced,primary,no,516,yes,no,cellular,8,may,207,2,no,no,0.996680905197326,0.0033190948026741
8906,27,admin,single,secondary,no,3,yes,no,cellular,8,may,346,2,no,no,0.9378157019815646,0.0621842980184354
8907,55,management,divorced,tertiary,no,481,yes,no,telephone,8,may,147,2,no,no,0.9949353233053476,0.0050646766946522
8908,41,admin,married,secondary,no,752,no,yes,cellular,8,may,86,4,no,no,0.9995956664787532,0.0004043335212468673
8909,52,blue-collar,married,primary,no,1705,no,no,cellular,8,may,334,3,no,no,0.9852298168585906,0.0147701831414094
8910,36,technician,divorced,secondary,no,515,yes,yes,cellular,8,may,104,4,no,no,0.9995672830074748,0.0004327169925252804
8911,31,housemaid,single,secondary,no,49,yes,no,cellular,8,may,187,3,no,no,0.9954472796841162,0.0045527203158838
8912,41,technician,married,secondary,no,2576,yes,yes,cellular,8,may,296,5,no,no,0.9502048556384488,0.049795144361551
8913,42,admin,married,secondary,no,3104,no,no,cellular,8,may,144,2,no,no,0.995637840112794,0.0043621598872061
8914,47,retired,married,primary,no,1374,no,yes,telephone,8,may,479,2,yes,no,0.8871376707514831,0.1128623292485169
8915,24,services,single,secondary,no,281,yes,no,cellular,8,may,211,2,no,no,0.9815345959192474,0.0184654040807525
8916,51,management,married,tertiary,no,257,yes,no,cellular,8,may,129,2,no,no,0.9992882960136656,0.0007117039863345041
8917,38,management,divorced,tertiary,no,637,yes,no,cellular,8,may,295,2,no,no,0.9571482629665804,0.0428517370334195
8918,35,student,married,tertiary,no,387,yes,no,cellular,8,may,1024,3,yes,yes,0.3505068868814388,0.6494931131185612
8919,50,services,divorced,secondary,no,81,no,no,cellular,8,may,746,2,no,yes,0.3630357971465394,0.6369642028534606
8920,38,blue-collar,married,primary,no,0,yes,no,cellular,8,may,583,2,no,no,0.7626520228240179,0.2373479771759821
8921,52,management,single,tertiary,no,824,no,no,cellular,8,may,466,1,no,yes,0.6940772439674592,0.3059227560325409
8922,44,technician,single,secondary,no,140,yes,no,cellular,8,may,324,2,no,no,0.9689648200375204,0.0310351799624795
8923,55,blue-collar,married,secondary,no,1569,yes,no,cellular,8,may,156,4,no,no,0.9952417539296456,0.0047582460703543
8924,42,management,married,secondary,no,3018,yes,no,cellular,8,may,288,3,no,no,0.929544482050332,0.070455517949668
8925,34,services,married,secondary,no,-85,yes,no,cellular,8,may,129,4,no,no,0.9995215805263288,0.0004784194736712256
8926,36,technician,married,secondary,no,-355,yes,no,cellular,8,may,89,1,no,no,0.9988154425001236,0.0011845574998763
8927,36,blue-collar,married,secondary,no,55,yes,no,cellular,8,may,323,1,no,no,0.9547944172516808,0.0452055827483192
8928,54,blue-collar,married,primary,no,428,yes,no,cellular,8,may,311,1,no,no,0.9695930363526184,0.0304069636473816
8929,39,blue-collar,married,secondary,no,-405,yes,no,cellular,8,may,177,1,no,no,0.9929663418659512,0.0070336581340488
8930,34,blue-collar,married,primary,no,3,yes,no,telephone,8,may,26,1,no,no,0.9996672085479968,0.0003327914520033117
8931,51,services,married,primary,no,314,yes,yes,telephone,8,may,713,3,no,yes,0.7395319944126437,0.2604680055873562
8932,37,management,single,tertiary,no,105,yes,no,cellular,8,may,349,1,no,no,0.91396138392479,0.08603861607521
8933,56,management,married,primary,yes,-255,yes,no,telephone,11,may,9,5,no,no,0.9998938037815338,0.00010619621846619728
8934,45,technician,married,secondary,no,1412,yes,no,cellular,11,may,764,4,no,yes,0.4566878705224385,0.5433121294775615
8935,37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,no,no,0.9751198569834744,0.0248801430165256
8936,40,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,54,1,no,no,0.9998513450608744,0.00014865493912568522
8937,41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,no,yes,0.6407739631082556,0.3592260368917443
8938,60,admin,married,secondary,no,-396,yes,no,cellular,11,may,443,1,no,yes,0.7424582354164817,0.2575417645835183
8939,33,blue-collar,married,primary,no,62,yes,no,telephone,11,may,26,1,no,no,0.9996395630852132,0.0003604369147866723
8940,47,technician,married,secondary,no,-59,yes,yes,cellular,11,may,502,1,no,no,0.8711545240608507,0.1288454759391493
8941,35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,no,no,0.9998612188968646,0.0001387811031353949
8942,31,blue-collar,single,secondary,no,5547,yes,no,cellular,11,may,73,1,no,no,0.99885747377572,0.0011425262242799
8943,35,technician,divorced,tertiary,no,4515,yes,no,cellular,11,may,66,3,no,no,0.9989673172058656,0.0010326827941344
8944,36,management,divorced,tertiary,no,803,yes,no,cellular,11,may,143,4,no,no,0.9961628849610492,0.0038371150389509
8945,37,blue-collar,single,secondary,no,9306,yes,no,cellular,11,may,603,1,no,yes,0.6142866500948156,0.3857133499051843
8946,52,housemaid,divorced,secondary,no,131,yes,yes,cellular,11,may,87,1,no,no,0.9997589144219644,0.00024108557803549256
8947,35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,277,1,no,no,0.9673920733788964,0.0326079266211035
8948,29,blue-collar,married,secondary,no,228,yes,no,cellular,11,may,12,8,no,no,0.9999003430910828,9.965690891705822e-05
8949,39,services,married,secondary,no,-404,yes,no,cellular,11,may,344,1,no,no,0.9513911938602488,0.0486088061397512
8950,31,self-employed,married,tertiary,yes,147,yes,no,cellular,11,may,12,5,no,no,0.99986805462399,0.00013194537601007752
8951,37,blue-collar,divorced,primary,no,511,yes,no,telephone,11,may,42,1,no,no,0.9998417953212076,0.00015820467879229893
8952,30,student,single,secondary,no,948,yes,no,cellular,11,may,150,1,no,no,0.9843661218601744,0.0156338781398255
8953,38,admin,married,secondary,no,1,yes,no,cellular,11,may,63,7,no,no,0.9998775561528378,0.00012244384716217471
8954,36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,no,no,0.9693196792446698,0.0306803207553302
8955,31,blue-collar,married,secondary,no,457,yes,no,cellular,11,may,236,1,no,no,0.9732143124160652,0.0267856875839348
8956,32,blue-collar,married,primary,no,-94,yes,yes,cellular,11,may,308,1,no,no,0.9722962707319296,0.0277037292680702
8957,59,services,married,secondary,no,33,yes,no,cellular,11,may,138,1,no,no,0.9985819380105718,0.0014180619894282
8958,41,admin,single,unknown,no,419,yes,no,cellular,11,may,442,1,no,no,0.7704385349703206,0.2295614650296794
8959,29,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,116,6,no,no,0.9995627961029266,0.0004372038970733613
8960,51,blue-collar,married,secondary,no,3370,yes,no,cellular,11,may,59,1,no,no,0.999828559873078,0.00017144012692194504
8961,33,housemaid,married,secondary,no,826,yes,no,cellular,11,may,256,1,no,no,0.9821526352535046,0.0178473647464953
8962,47,blue-collar,married,secondary,no,71,yes,no,cellular,11,may,170,1,no,no,0.9932326342777844,0.0067673657222156
8963,54,technician,divorced,secondary,no,1252,yes,no,cellular,11,may,101,1,no,no,0.9989516089938604,0.0010483910061397
8964,40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,yes,no,0.8884808498244364,0.1115191501755636
8965,40,blue-collar,married,secondary,no,1844,yes,no,cellular,11,may,231,1,no,no,0.9744176992251729,0.0255823007748272
8966,40,blue-collar,married,primary,no,98,yes,no,cellular,11,may,240,2,no,no,0.9946381185600358,0.0053618814399641
8967,48,services,divorced,secondary,no,457,yes,no,cellular,11,may,199,1,no,no,0.985303139895086,0.014696860104914
8968,44,blue-collar,single,secondary,no,-210,yes,no,cellular,11,may,73,4,no,no,0.999476181606874,0.0005238183931261173
8969,42,technician,single,secondary,no,-853,yes,no,cellular,11,may,189,1,no,no,0.9896632553555936,0.0103367446444065
8970,44,services,divorced,secondary,no,0,yes,no,cellular,11,may,151,2,no,no,0.9882146990060894,0.0117853009939105
8971,45,admin,married,primary,no,542,no,no,cellular,11,may,8,5,no,no,0.9998181149277396,0.00018188507226047032
8972,40,technician,single,secondary,no,3,yes,yes,cellular,11,may,154,1,no,no,0.9929023252638058,0.0070976747361941
8973,35,admin,married,primary,no,189,yes,no,cellular,11,may,95,1,no,no,0.9993786835654148,0.0006213164345852486
8974,42,management,married,secondary,no,1042,yes,no,cellular,11,may,465,1,no,no,0.7707818878754735,0.2292181121245264
8975,41,blue-collar,married,secondary,no,1219,yes,no,cellular,11,may,628,1,no,yes,0.5070279386058265,0.4929720613941735
8976,37,management,married,tertiary,no,2366,yes,no,cellular,11,may,721,1,no,yes,0.3772997810093379,0.6227002189906621
8977,41,blue-collar,married,primary,no,595,yes,no,cellular,11,may,54,1,no,no,0.9998842864729648,0.0001157135270350916
8978,40,management,married,tertiary,no,0,no,no,cellular,11,may,41,1,no,no,0.999788025427548,0.0002119745724520804
8979,42,blue-collar,married,secondary,no,1449,yes,no,cellular,11,may,177,1,no,no,0.98963039904092,0.0103696009590798
8980,24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,no,no,0.9985668133765714,0.0014331866234286
8981,40,blue-collar,married,secondary,no,-438,no,no,cellular,11,may,1017,1,yes,yes,0.3764282463141872,0.6235717536858127
8982,41,admin,married,secondary,no,1395,yes,yes,cellular,11,may,85,1,no,no,0.999568866367221,0.0004311336327790228
8983,29,services,single,secondary,no,31,yes,no,cellular,11,may,82,1,no,no,0.9991614661281846,0.000838533871815467
8984,36,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,187,1,no,no,0.9965659378860002,0.0034340621139997
8985,29,blue-collar,married,secondary,no,415,yes,no,cellular,11,may,128,3,no,no,0.9989148116955648,0.0010851883044351
8986,29,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,no,no,0.9413737267095832,0.0586262732904169
8987,44,management,married,tertiary,no,0,yes,no,cellular,11,may,78,2,no,no,0.9996704228519608,0.0003295771480393071
8988,42,technician,married,secondary,no,613,yes,no,cellular,11,may,432,2,no,no,0.8844516274586534,0.1155483725413466
8989,42,technician,married,secondary,no,679,yes,no,cellular,11,may,146,2,no,no,0.9950594767049916,0.0049405232950082
8990,32,services,single,secondary,no,-23,no,no,cellular,11,may,185,1,no,no,0.9527106304692085,0.0472893695307915
8991,37,blue-collar,married,secondary,no,223,yes,no,cellular,11,may,552,2,no,yes,0.6507290673348279,0.349270932665172
8992,57,services,married,secondary,no,5486,yes,no,cellular,11,may,86,7,no,no,0.9997657650846552,0.0002342349153449269
8993,52,blue-collar,single,secondary,no,201,yes,no,cellular,11,may,412,1,no,no,0.9054230085387428,0.094576991461257
8994,39,blue-collar,married,primary,no,1506,yes,no,cellular,11,may,299,2,no,no,0.9728190797842396,0.0271809202157603
8995,50,admin,married,secondary,no,326,yes,no,cellular,11,may,124,1,no,no,0.9984261601092708,0.0015738398907292
8996,21,student,single,secondary,no,398,yes,no,cellular,11,may,295,3,no,no,0.9303638943858688,0.0696361056141312
8997,45,blue-collar,married,primary,no,456,yes,no,cellular,11,may,255,1,no,no,0.9758981885872198,0.0241018114127802
8998,50,entrepreneur,married,primary,no,199,no,no,cellular,11,may,228,2,no,no,0.9906545337067328,0.0093454662932672
8999,32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,426,1,no,no,0.8438012183655793,0.1561987816344207
9000,42,admin,single,secondary,no,1453,yes,no,cellular,11,may,264,1,no,no,0.9594542756271563,0.0405457243728435
9001,44,management,married,tertiary,no,254,yes,yes,cellular,11,may,145,2,no,no,0.9992071416694104,0.0007928583305895853
9002,37,admin,divorced,secondary,no,246,yes,no,cellular,11,may,288,1,no,no,0.9499583911755184,0.0500416088244815
9003,33,admin,divorced,secondary,no,-331,yes,yes,cellular,11,may,186,2,no,no,0.9903543243275452,0.0096456756724546
9004,42,blue-collar,married,secondary,no,352,yes,no,cellular,11,may,79,3,no,no,0.999758217022145,0.000241782977855089
9005,43,blue-collar,married,primary,no,1579,yes,no,telephone,11,may,176,1,no,no,0.9963155996714758,0.0036844003285242
9006,36,blue-collar,divorced,secondary,no,-523,yes,yes,cellular,11,may,193,1,no,no,0.990260101584556,0.0097398984154438
9007,39,services,married,secondary,no,1005,yes,yes,cellular,11,may,204,1,no,no,0.9925688977995052,0.0074311022004946
9008,36,blue-collar,divorced,primary,yes,0,yes,no,cellular,11,may,97,2,no,no,0.9994883768784444,0.0005116231215554619
9009,41,blue-collar,married,secondary,no,926,yes,no,cellular,11,may,306,2,no,no,0.9545563152844964,0.0454436847155036
9010,38,blue-collar,single,secondary,no,328,yes,no,cellular,11,may,776,4,no,yes,0.5172034236496925,0.4827965763503075
9011,39,services,married,secondary,no,-495,yes,yes,cellular,11,may,51,6,no,no,0.9999241658354672,7.583416453284304e-05
9012,38,services,married,secondary,no,3039,yes,yes,cellular,11,may,146,2,no,no,0.9992078892428556,0.0007921107571443866
9013,50,entrepreneur,married,secondary,no,533,yes,no,cellular,11,may,171,2,no,no,0.996459573443966,0.0035404265560339
9014,54,management,married,tertiary,no,397,yes,no,cellular,11,may,102,1,no,no,0.9994986304894872,0.0005013695105126917
9015,33,management,single,tertiary,no,48,yes,no,cellular,11,may,400,1,no,no,0.8641173225541016,0.1358826774458984
9016,33,services,single,secondary,no,-530,yes,yes,telephone,11,may,168,5,no,no,0.9991464706632638,0.0008535293367362359
9017,42,blue-collar,divorced,secondary,no,498,yes,no,cellular,11,may,173,2,no,no,0.98952902832964,0.0104709716703599
9018,44,blue-collar,married,primary,no,-420,yes,no,cellular,11,may,220,2,no,no,0.997094665395612,0.0029053346043881
9019,32,blue-collar,married,primary,no,0,yes,no,cellular,11,may,130,3,no,no,0.9995101340856282,0.0004898659143718289
9020,34,services,married,secondary,no,-333,yes,no,cellular,11,may,218,4,no,no,0.9895986413028376,0.0104013586971623
9021,36,blue-collar,single,secondary,no,1089,yes,no,telephone,11,may,75,4,no,no,0.9987403126689648,0.001259687331035
9022,38,blue-collar,married,secondary,no,861,yes,no,cellular,11,may,565,2,no,yes,0.6912600113409395,0.3087399886590604
9023,32,blue-collar,married,primary,no,1,yes,no,cellular,11,may,184,4,no,no,0.9965649544508882,0.0034350455491117
9024,55,management,married,tertiary,no,154,no,no,telephone,11,may,70,2,no,no,0.9994906675345188,0.0005093324654811831
9025,41,admin,married,secondary,no,542,yes,no,telephone,11,may,64,2,no,no,0.9996425339686372,0.0003574660313628533
9026,52,services,divorced,secondary,no,0,yes,no,cellular,11,may,243,2,no,no,0.9835864136202308,0.016413586379769
9027,53,blue-collar,married,primary,no,238,yes,no,cellular,11,may,238,2,no,no,0.9946880747726096,0.0053119252273903
9028,35,technician,married,secondary,no,6,yes,no,cellular,11,may,204,2,no,no,0.9872080943499916,0.0127919056500085
9029,49,admin,married,secondary,no,1120,yes,no,telephone,11,may,226,2,no,no,0.97397670375003,0.02602329624997
9030,37,technician,single,tertiary,no,555,yes,no,cellular,11,may,180,3,no,no,0.9898420087695444,0.0101579912304556
9031,44,blue-collar,single,secondary,no,184,yes,no,cellular,11,may,196,2,no,no,0.9912203170000918,0.0087796829999082
9032,47,technician,divorced,tertiary,no,694,yes,no,cellular,11,may,1001,4,no,yes,0.3245863351357778,0.6754136648642222
9033,31,management,married,tertiary,no,414,yes,no,cellular,11,may,498,2,no,no,0.7828600100415863,0.2171399899584136
9034,29,technician,single,tertiary,no,18254,no,no,cellular,11,may,279,2,no,no,0.8051083861968629,0.194891613803137
9035,45,services,married,secondary,no,744,yes,no,cellular,11,may,211,2,no,no,0.9889557955121008,0.0110442044878991
9036,27,technician,single,secondary,no,297,no,no,cellular,11,may,273,5,no,no,0.9296237783600148,0.0703762216399853
9037,29,blue-collar,single,secondary,no,309,yes,no,cellular,11,may,471,3,no,no,0.7629496255885745,0.2370503744114255
9038,40,housemaid,married,secondary,no,4136,yes,no,cellular,11,may,508,3,no,yes,0.7464171115561773,0.2535828884438226
9039,37,admin,divorced,secondary,no,3975,yes,no,cellular,11,may,163,2,no,no,0.9911825081320088,0.008817491867991
9040,32,management,single,tertiary,no,473,yes,no,cellular,11,may,72,2,no,no,0.9990342113611272,0.000965788638872788
9041,38,blue-collar,single,primary,no,0,yes,no,cellular,11,may,284,4,no,no,0.9686527764094808,0.031347223590519
9042,37,blue-collar,single,primary,no,1388,yes,no,telephone,12,may,66,2,no,no,0.9996391084410484,0.0003608915589516612
9043,29,management,single,tertiary,no,0,yes,no,cellular,12,may,116,2,no,no,0.9984513724609724,0.0015486275390275
9044,36,blue-collar,single,primary,no,109,yes,no,telephone,12,may,200,2,no,no,0.9923150443056936,0.0076849556943063
9045,46,blue-collar,married,primary,no,2313,yes,no,cellular,12,may,788,2,no,yes,0.4597126583838802,0.5402873416161198
9046,35,blue-collar,divorced,primary,no,1077,yes,no,cellular,12,may,25,6,no,no,0.9997883203152256,0.00021167968477455172
9047,55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,no,no,0.999887905927618,0.00011209407238183309
9048,41,management,married,primary,no,362,yes,no,cellular,12,may,217,3,no,no,0.992767568283351,0.0072324317166489
9049,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,no,no,0.9877142513700026,0.0122857486299974
9050,59,entrepreneur,married,tertiary,no,146,yes,no,cellular,12,may,97,3,no,no,0.9984657083466926,0.0015342916533074
9051,34,blue-collar,married,secondary,no,0,yes,yes,cellular,12,may,34,2,no,no,0.999905983187086,9.40168129140824e-05
9052,58,retired,married,secondary,no,502,yes,no,cellular,12,may,197,2,no,no,0.9885521810756972,0.0114478189243029
9053,39,admin,married,secondary,no,2783,yes,no,cellular,12,may,131,2,no,no,0.9985018814615276,0.0014981185384724
9054,50,retired,married,secondary,no,8648,no,no,cellular,12,may,731,3,yes,yes,0.2916320964690928,0.7083679035309072
9055,45,services,married,primary,no,627,yes,no,cellular,12,may,271,1,no,no,0.9753736056392344,0.0246263943607654
9056,54,admin,married,primary,no,11686,yes,yes,cellular,12,may,114,1,no,no,0.9994913747109964,0.0005086252890035393
9057,34,retired,married,secondary,no,165,no,no,cellular,12,may,99,1,no,no,0.9956321204936108,0.0043678795063891
9058,34,entrepreneur,married,primary,no,7279,yes,no,cellular,12,may,882,1,yes,yes,0.3191176005915213,0.6808823994084787
9059,34,admin,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,yes,yes,0.546258723667791,0.4537412763322089
9060,41,blue-collar,married,primary,no,194,yes,no,cellular,12,may,201,1,no,no,0.991742664363149,0.008257335636851
9061,48,services,single,secondary,no,561,yes,no,cellular,12,may,214,1,no,no,0.9790607689688152,0.0209392310311846
9062,32,admin,divorced,tertiary,no,146,yes,no,cellular,12,may,69,1,no,no,0.9967709334073146,0.0032290665926854
9063,55,blue-collar,married,primary,no,2102,yes,no,cellular,12,may,64,4,no,no,0.9998921568333132,0.00010784316668675354
9064,36,admin,married,secondary,no,419,yes,no,telephone,12,may,291,5,no,no,0.9573162868668684,0.0426837131331315
9065,32,blue-collar,married,secondary,no,-32,yes,no,cellular,12,may,145,1,no,no,0.9981791679057131,0.0018208320942867
9066,42,blue-collar,married,secondary,no,88,yes,no,cellular,12,may,53,2,no,no,0.9998770913115428,0.00012290868845709046
9067,52,management,married,tertiary,no,23552,yes,no,cellular,12,may,507,1,no,no,0.7639223252149432,0.2360776747850568
9068,31,blue-collar,married,secondary,no,43,yes,no,cellular,12,may,137,1,no,no,0.996618739417338,0.003381260582662
9069,31,admin,married,secondary,no,2,yes,yes,cellular,12,may,703,4,yes,yes,0.377616737737535,0.622383262262465
9070,58,entrepreneur,married,secondary,no,670,yes,no,cellular,12,may,1272,1,yes,yes,0.351679605294974,0.648320394705026
9071,39,blue-collar,married,primary,no,398,yes,no,cellular,12,may,256,1,no,no,0.9767331219565316,0.0232668780434683
9072,50,blue-collar,married,secondary,no,173,yes,no,cellular,12,may,7,5,no,no,0.9998108009023188,0.0001891990976813728
9073,29,management,married,tertiary,no,20,yes,no,cellular,12,may,418,1,no,no,0.7959871824825273,0.2040128175174727
9074,38,services,married,secondary,no,1616,yes,no,telephone,12,may,168,5,no,no,0.993909300473208,0.0060906995267919
9075,24,blue-collar,married,secondary,no,1470,yes,no,cellular,12,may,212,1,no,no,0.9845794201533542,0.0154205798466457
9076,31,admin,single,secondary,no,1801,yes,no,cellular,12,may,306,1,no,no,0.9454882677966044,0.0545117322033956
9077,30,admin,married,secondary,no,265,yes,no,cellular,12,may,342,1,no,no,0.8962293621115274,0.1037706378884726
9078,30,blue-collar,single,primary,no,1803,yes,no,cellular,12,may,202,2,no,no,0.9872985859012094,0.0127014140987905
9079,48,management,married,secondary,no,-440,yes,yes,cellular,12,may,399,1,no,no,0.8950072397472973,0.1049927602527027
9080,37,admin,divorced,secondary,no,1573,yes,no,cellular,12,may,639,3,no,yes,0.3889228410830456,0.6110771589169544
9081,43,blue-collar,married,primary,no,-404,yes,yes,cellular,12,may,205,2,no,no,0.9981861178926318,0.0018138821073682
9082,47,services,married,secondary,no,311,yes,yes,cellular,12,may,238,1,no,no,0.981163450307868,0.0188365496921318
9083,32,technician,single,secondary,no,-1,yes,no,cellular,12,may,37,1,no,no,0.9993293746580362,0.0006706253419638197
9084,43,blue-collar,married,secondary,no,1324,yes,no,telephone,12,may,179,5,no,no,0.9949168651502466,0.0050831348497534
9085,42,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,118,1,no,no,0.9986475837812712,0.0013524162187286
9086,44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,no,no,0.999393779397303,0.0006062206026969638
9087,34,blue-collar,married,secondary,no,-53,yes,no,cellular,12,may,196,2,no,no,0.990050464491878,0.009949535508122
9088,47,blue-collar,married,secondary,no,-337,yes,yes,cellular,12,may,366,1,no,no,0.8885234095018028,0.1114765904981972
9089,34,admin,single,secondary,no,151,yes,no,cellular,12,may,590,1,yes,yes,0.4433648682672071,0.5566351317327929
9090,34,admin,divorced,secondary,no,151,yes,no,cellular,12,may,131,1,no,no,0.992831076778582,0.0071689232214179
9091,55,management,married,tertiary,no,5709,yes,no,cellular,12,may,442,1,no,yes,0.6945044101688369,0.3054955898311631
9092,55,admin,married,secondary,no,859,no,no,telephone,12,may,148,6,no,no,0.9920562329173184,0.0079437670826814
9093,52,admin,divorced,secondary,no,3029,yes,yes,cellular,12,may,65,2,no,no,0.9992817290446752,0.0007182709553248761
9094,30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,may,416,4,no,no,0.8101993912157409,0.189800608784259
9095,48,management,married,secondary,no,410,yes,no,cellular,12,may,116,1,no,no,0.999400939382278,0.0005990606177218044
9096,37,services,married,secondary,no,1543,yes,no,cellular,12,may,451,4,no,no,0.7785935444973591,0.2214064555026409
9097,49,entrepreneur,married,secondary,no,89,yes,no,cellular,12,may,351,1,no,no,0.9509788337142387,0.0490211662857611
9098,58,retired,married,secondary,no,624,yes,no,cellular,12,may,393,1,no,no,0.8978119010610892,0.1021880989389108
9099,32,blue-collar,married,secondary,no,1787,yes,no,cellular,12,may,87,4,no,no,0.9991006272969898,0.0008993727030102542
9100,45,blue-collar,married,secondary,no,266,yes,no,cellular,12,may,277,1,no,no,0.9599742365577596,0.0400257634422405
